Mach, CD_Power_Off
9.70, 0.159666409307296
9.71, 0.159605419740064
9.72, 0.159544579135523
9.73, 0.159483877312517
9.74, 0.159423312933286
9.75, 0.159362895891017
9.76, 0.159302616506916
9.77, 0.159242483521962
9.78, 0.159182486757426
9.79, 0.159122625935638
9.80, 0.159062910101976
9.81, 0.159003329658861
9.82, 0.158943893373696
9.83, 0.158884591054698
9.84, 0.158825422346868
9.85, 0.158766396484107
9.86, 0.158707503111845
9.87, 0.158648742819554
9.88, 0.158590123704849
9.89, 0.15853164607835
9.90, 0.158473289768399
9.91, 0.158415074219789
9.92, 0.15835699830118
9.93, 0.158299051938937
9.94, 0.158241235358114
9.95, 0.158183557525367
9.96, 0.158125997980254
9.97, 0.158068586763307
9.98, 0.158011293316026
9.99, 0.157954146424875
10.00, 0.157897117180084
10.01, 0.157878134382138
10.02, 0.157857029942778
10.03, 0.157835987141833
10.04, 0.157814995264174
10.05, 0.157794054559115
10.06, 0.157773174510172
10.07, 0.157752344979023
10.08, 0.157731566505512
10.09, 0.157710848083025
10.10, 0.157690179876591
10.11, 0.157669571558297
10.12, 0.157649013176892
10.13, 0.157628504508019
10.14, 0.157608045036488
10.15, 0.157587644625266
10.16, 0.157567303715477
10.17, 0.157547001314401
10.18, 0.157526667863472
10.19, 0.15750501284828
10.20, 0.157483426793892
10.21, 0.157461898241195
10.22, 0.157440417620523
10.23, 0.157419005768756
10.24, 0.157397650634366
10.25, 0.157376353323976
10.26, 0.157355113519998
10.27, 0.157333930609232
10.28, 0.157312805315079
10.29, 0.157291736085373
10.30, 0.157270733644163
10.31, 0.15724977813623
10.32, 0.157228878769007
10.33, 0.157208045907477
10.34, 0.157187258619199
10.35, 0.157166527469089
10.36, 0.157145861745254
10.37, 0.157125241991936
10.38, 0.157104686919524
10.39, 0.157084178027157
10.40, 0.157063733571923
10.41, 0.157043333897584
10.42, 0.157022998946672
10.43, 0.157002709187991
10.44, 0.156982483257842
10.45, 0.15696230205174
10.46, 0.156942184683919
10.47, 0.156922111221996
10.48, 0.156902091733724
10.49, 0.156882136160222
10.50, 0.156862223544706
10.51, 0.156842374228893
10.52, 0.156822568731299
10.53, 0.156802815619525
10.54, 0.156783125784261
10.55, 0.156763478921937
10.56, 0.156743884523352
10.57, 0.15672434265743
10.58, 0.156704852993224
10.59, 0.156685415121913
10.60, 0.156666029590802
10.61, 0.156646695791318
10.62, 0.156627404339998
10.63, 0.156608173812235
10.64, 0.156588985093474
10.65, 0.156569857306658
10.66, 0.156550770932131
10.67, 0.156531745597789
10.68, 0.156512761205898
10.69, 0.156493827148868
